giniIndex,percentHsEdu,percentBachelorsEdu,medianHouseholdIncome,ueRate,uninsuredRate,medianAge
0.48370001,86.800003,19.9,43333,8.8744593,18.4,43.799999
0.43419999,79.599998,13.9,38370,4.3701801,18,43.299999
0.4059,89.5,12.8,35938,9.1549292,9.1999998,47.599998
0.4777,63.299999,8.6000004,26827,6.9892473,18.5,40.900002
0.42460001,73.5,6,35625,14.414414,23.9,40.299999
0.4384,87.900002,17.6,35714,6.8592057,15.4,41.799999
0.37079999,79.900002,9.3000002,41029,5.5555553,13.6,45.900002
0.44729999,78.099998,9.6999998,42411,8.8145895,25.9,34.099998
0.45969999,88.599998,15.9,50630,6.8291216,13.9,41.099998
0.3071,78.699997,0,31579,0,31.4,22.799999
0.42730001,70.699997,2.4000001,29688,5.6179776,24.5,34.099998
0.4668,85.599998,11.6,28000,21.875,33.099998,41.200001
0.4639,86.5,15.6,46597,5.3892217,19.700001,39.200001
0.33039999,93.199997,29.700001,35938,17.948717,55.900002,33.299999
0.38769999,94,42.700001,73000,3.7267082,12,41.799999
0.3741,79.199997,5.4000001,41500,8.955224,24.1,31.299999
0.45289999,75,14.2,38036,5.3140097,35.5,33.299999
0.4542,77,11.4,39005,7.3262839,19.299999,37.400002
0.42820001,83.5,16.299999,36594,6.4760303,21.9,39.400002
0.3786,83.300003,9.8000002,46458,14.173228,21.9,47.799999
0.3757,86.300003,13.1,51286,6.9527693,11.6,38.200001
0.50709999,86.5,14,40667,5.6640625,16.799999,42.400002
0.38229999,86,11,46066,7.7015643,16.4,38.799999
0.456,83.900002,16.4,48859,3.4549878,14.2,42.5
0.39520001,79.199997,17.299999,44766,5.2009459,22.799999,40.5
0.38519999,81.800003,16.1,59337,6.0781474,12.6,41.799999
0.43059999,82.400002,15.3,36387,9.4505491,20,41.599998
0.40990001,79.699997,9.5,45060,6.3540092,28.6,35
0.4756,86.800003,15.2,52064,3.0944626,13.6,42.299999
0.39230001,86.900002,16.5,52419,3.4567902,13.2,36.599998
0.3892,81,7.5999999,31413,4.5901637,26.5,49.799999
0.4589,85.5,14.5,41335,7.734242,19.700001,37
0.41209999,88.400002,14.7,58417,0.92165899,7,48.200001
0.4091,89.400002,21.299999,55000,4.2666669,18.1,44.5
0.4025,88.599998,15.5,36513,2.1256931,18.700001,37.799999
0.41100001,88.199997,15.2,47925,5.7125797,15.3,38.299999
0.3933,78.599998,12.1,46917,5.8319039,20.6,37.5
0.373,84.5,11.2,48333,9.0189877,15.4,44.400002
0.4682,83.599998,10.6,37174,6.4516129,27.1,42.200001
0.43189999,85.5,12.1,43281,6.2106209,16.1,38.099998
0.45370001,85.599998,13.2,39297,8.9770355,26.1,40.900002
0.46650001,82.300003,13,30341,10.946746,21.1,42.299999
0.4531,75,8.1999998,26711,12.993421,15,43.400002
0.44049999,87.300003,11,39627,10.661345,12,40.400002
0.4149,80.199997,13.9,40574,6.9405098,19.4,40.200001
0.4896,74,14.8,31467,10.323887,31.6,45.700001
0.49160001,85.400002,12.3,40100,4.3809524,22.200001,37.200001
0.36129999,72.5,9.1999998,37500,12.048193,37.400002,36.799999
0.42539999,77.800003,14.1,42143,5.4892602,18.9,40.200001
0.45019999,73.099998,9.3000002,31236,6.1441703,25.700001,36.700001
0.36849999,79,6.3000002,37563,1.8867924,13.8,41.5
0.46579999,82.800003,15.3,43160,5.6497173,20.1,41.900002
0.43340001,78.599998,12.9,39259,7.8674951,17.9,38.5
0.4068,79.400002,10.3,29063,17.1875,22.4,35.599998
0.3633,68.599998,7,38333,25.490196,22.9,37.700001
0.40180001,81.300003,9.1000004,35278,11.594203,24.4,39.5
0.44859999,79.400002,12.9,31964,6.6666665,36.700001,39
0.4666,67,2.0999999,24219,11.864407,27.1,38.299999
0.42449999,80.599998,12.4,39164,8.4776478,16.200001,41
0.40650001,86.300003,16.1,37604,3.2608695,19.299999,49.400002
0.4605,74.199997,7.1999998,30221,9.5617533,22.5,41.599998
0.4738,85.800003,23,42123,5.5121045,20.299999,38.900002
0.4366,82.800003,13.5,39524,7.6957698,16.200001,36.200001
0.4447,81.599998,13.1,34816,6.912817,22.200001,38.799999
0.4601,80.300003,10.1,39800,16.138329,19.6,34
0.4233,82.699997,16.6,32500,10.705596,29.4,42.400002
0.44119999,81.099998,13,42406,4.4761906,19.4,40.400002
0.45159999,79.099998,14.1,32214,6.0085835,27.299999,35
0.43439999,82.300003,20.1,36523,13.588464,23,45.5
0.46399999,86.800003,9.6000004,39167,12.554112,23.799999,43.900002
0.44069999,78.199997,6.5999999,35643,6.6543436,29.200001,42.799999
0.48410001,80.699997,15.1,34823,2.9162247,21.700001,38.400002
0.42680001,85.400002,14.4,46650,7.3369565,19.5,43.5
0.3969,95.699997,58.299999,73578,4.4382429,17.5,32.900002
0.42340001,93.5,46.599998,98652,4.9379444,11.3,35.700001
0.42309999,77.300003,28.4,57415,4.0921078,24.700001,34.799999
0.3901,89.300003,40.900002,82079,4.0306482,15.5,39.5
0.41280001,94,33.299999,90717,2.1750479,12,37.5
0.41150001,93.900002,49.299999,81856,3.1678183,13.4,35.200001
0.39610001,97.900002,67.099998,124915,3.6868167,4.3000002,37.400002
0.4161,96.699997,66.699997,118471,3.0723448,7.5999999,40.299999
0.46689999,88.5,20.5,46582,9.3471661,18.9,42.900002
0.43759999,86.199997,13.7,49910,5.3473263,16.5,42.5
0.37490001,97.5,67.400002,156902,3.7245257,2.7,40.599998
0.38280001,94.699997,49.400002,83764,5.1842189,11.3,39.5
0.42950001,98,70.699997,91795,4.4208989,7.8000002,36.599998
0.4188,97.599998,68,112999,3.6785474,6.6999998,39.900002
0.35249999,96.800003,57.099998,115490,3.5822363,4.5999999,39.599998
0.43059999,90.699997,45.5,101851,5.5612769,10.8,39
0.4285,95.599998,58.700001,116962,4.1262431,7.0999999,36.400002
0.35479999,95.599998,60.099998,122843,3.9322324,6.9000001,36.400002
0.44409999,91.300003,44.200001,51444,4.3581023,19.5,30.1
0.39250001,97.800003,71.599998,89845,5.0305748,8.3000002,32.400002
0.37779999,72.599998,19,59305,5.5454235,24.6,34.099998
0.4303,65.400002,12.2,42556,7.3195548,31.4,29.700001
0.3976,62.099998,12.8,42153,7.6415586,30.5,31.6
0.3942,86.900002,25.5,58571,7.1875672,18.4,35.099998
0.42829999,87.900002,38.700001,64085,8.1452494,16.5,41
0.3211,88.300003,32.400002,97666,4.0348635,8.3000002,37.200001
0.3942,76,20.700001,50889,4.7973895,25.200001,30
0.40920001,66.5,9.8999996,40841,6.9749732,27.1,30.9
0.35370001,85.199997,27.6,74859,6.2781467,14.1,34.900002
0.2929,97.199997,53.700001,116784,3.1255488,6.9000001,35.900002
0.44769999,93.699997,42.5,83141,4.5587683,9.8999996,34.200001
0.35339999,72.900002,22.700001,51861,3.794457,28.299999,32.400002
0.45609999,89.300003,35.099998,75192,6.2314539,13.7,42
0.39340001,65.099998,14.3,52749,6.8692207,27.4,32.799999
0.3994,64.800003,15.1,44079,4.9996481,30.299999,30.6
0.4271,78.099998,25.700001,50133,4.8338709,24.700001,31.4
0.42609999,97.400002,70.699997,85165,3.9487388,8.1999998,33.599998
0.35159999,92.699997,30,77273,6.2899332,13.8,39.5
0.38429999,87.099998,34.200001,60029,4.7776399,18.700001,31.6
0.3522,92.400002,41.700001,94356,4.0957966,12.8,33.200001
0.51249999,81.699997,30,52504,4.4189129,23.4,36.400002
0.39770001,96.5,53.400002,98754,3.3997204,6.9000001,36.200001
0.37,93.300003,44.099998,94473,3.1159334,9.6000004,34.799999
0.42039999,82.300003,34.799999,65558,3.6334393,24.1,33.799999
0.419,93.400002,48,75123,3.0852628,13.3,41.900002
0.49470001,93.099998,25.5,55267,4.9404244,16.5,50.200001
0.40270001,95.300003,47.900002,103326,3.8271849,7.5999999,42.099998
0.38890001,96.800003,56.200001,136642,2.2934849,4.8000002,34.400002
0.45249999,90,53.5,69440,5.0852594,17.1,34.799999
0.39919999,93.300003,44.299999,66513,5.1289525,14,37.099998
0.38550001,96.099998,66.5,120237,4.3769803,7.3000002,41.200001
0.38550001,93.900002,44.900002,96471,3.5499361,6.4000001,37.799999
0.36739999,92,32.299999,86140,6.1210823,13.9,41.299999
0.35600001,93.099998,34.299999,97534,5.2110391,11.1,36.599998
0.4242,80.400002,12,38086,7.643785,23.200001,31.6
0.43270001,91.900002,27.1,56958,5.9902687,13.1,40.5
0.4923,97.099998,66.900002,102889,5.0874462,6.0999999,43.299999
0.36410001,94,56.299999,127095,5.8968477,7.8000002,37.400002
0.34819999,90.900002,34.299999,88453,5.19138,13.6,34.299999
0.38730001,57.299999,7.3000002,45568,5.7823129,12.1,33
0.37020001,76.900002,11.8,43611,3.2310178,22.200001,44.299999
0.4492,86.699997,20.200001,50722,5.4696045,15.1,43.599998
0.3899,91.599998,31.1,69699,6.548913,13.1,34.400002
0.29890001,86.099998,6.5999999,42132,0,10.2,40.299999
0.41319999,89.199997,25.700001,67038,10.672736,10.5,45.099998
0.46200001,74.800003,15.1,42843,9.9543247,20.5,36.900002
0.35929999,83.300003,12.6,64519,7.8947368,12.2,37.900002
0.41510001,88.400002,28.5,65194,6.6573658,10.7,39.400002
0.4172,77.099998,18.4,44222,7.9936304,15.4,34
0.47639999,84.800003,18.5,46069,5.2539406,13.3,43.700001
0.43110001,76.300003,13.8,50947,5.622189,23.1,34.799999
0.4122,85.400002,16.6,49954,5.414804,14.3,48.700001
0.4226,70.099998,11.2,52171,7.7041011,23.799999,33.599998
0.34369999,92.800003,31.6,89782,4.8544569,11.5,32.200001
0.4244,79.699997,9.1000004,39417,9.4879522,25.200001,39.5
0.29820001,96.099998,29.9,70364,10.381356,3.5,29.9
0.39669999,86.699997,16.6,49440,7.4536409,14.9,31.6
0.39579999,91.099998,14.8,79400,1.7494533,15.6,34.599998
0.38699999,87,27.200001,59144,8.5494995,14.1,39.799999
0.44870001,75,13.6,43772,6.7753625,24.1,41
0.53659999,71.300003,6.8000002,37007,9.9884529,26.1,32.099998
0.42699999,81.199997,12.8,51363,5.6947098,19,37.099998
0.45249999,79.800003,15.9,44200,9.0081139,18.4,45.200001
0.4492,86.800003,16.4,42724,12.05444,22.1,40.5
0.39899999,86.699997,20.9,56458,9.3841352,14.6,33.099998
0.50199997,87.099998,17.9,46797,11.397922,19.5,37.400002
0.46470001,82.300003,15.5,32366,5.7361379,19.5,42.599998
0.40740001,77,14,47016,6.0828037,23.1,32.900002
0.4007,79.300003,17.799999,48921,6.0421181,23,32.200001
0.36309999,75.5,12.3,55666,2.3505154,20.799999,32
0.49700001,62.799999,9.5,36650,5,8.3999996,45.599998
0.37940001,83.400002,23.700001,73996,6.1308908,15.6,34.900002
0.37239999,66.400002,9,49356,8.4703951,18.6,33.200001
0.4355,82.699997,17.1,49140,7.4778199,18,46.599998
0.45879999,69.099998,8,35000,9.0090094,21,40.5
0.41819999,89.5,19.1,56000,3.6842105,12.8,47.700001
0.4305,71.699997,10,48861,4.0323586,19.299999,38.299999
0.45199999,81.300003,16.700001,48500,9.1120558,19.299999,36.700001
0.3831,82.099998,11,50498,3.7735848,18.6,41.200001
0.56550002,82,7.0999999,40424,8.5020247,15.6,50
0.35440001,81.5,9,46781,0,17.6,36.700001
0.4348,86.599998,22.299999,61877,4.4143586,15.4,35.099998
0.35460001,93.900002,34,91136,1.7391304,7.0999999,33.200001
0.35910001,86.099998,23.6,82135,2.4232016,12.5,37.400002
0.48019999,80.800003,11,47399,6.1382394,17.1,46
0.32820001,63,6.6999998,40839,5.2544246,31.4,32.099998
0.40880001,85.400002,21.4,68687,3.297724,11.6,40.599998
0.39340001,57.5,6,44228,7.1879416,33,26.799999
0.33489999,87.400002,25.4,77238,8.2011118,16.5,34.700001
0.3567,93.699997,47,137721,5.0857844,3.2,38
0.39030001,88,25.5,81275,5.4108214,14.6,35
0.51990002,97.5,74.800003,90781,2.4455421,9.8999996,31
0.42699999,100,71.400002,87375,5.260181,4.5999999,30.9
0.45919999,64.300003,14.9,32699,13.113031,29.799999,32.299999
0.479,89.800003,65,71766,3.6637733,14.5,30.200001
0.583,99,82.699997,129406,2.9216919,3.4000001,34.400002
0.4964,90,63.900002,63392,3.3592014,14,31.200001
0.47080001,75.5,23,79926,0.43219882,4.6999998,32.099998
0.4901,68.900002,29.799999,55855,7.0299425,25.5,34.099998
0.58209997,91.199997,59.400002,86963,4.3309474,12,40.200001
0.41580001,55.900002,4.4000001,25793,14.0734,30.4,30.4
0.42219999,51.400002,6.9000001,38760,6.1801977,30.799999,28.4
0.46869999,51.099998,5.5,30673,10.635827,30.4,28.1
0.53289998,93.5,64,84709,2.8588777,10.2,37.5
0.50800002,71.599998,11.8,27358,10.160196,27.4,39.5
0.49079999,64.400002,6.9000001,25763,9.2528124,29.5,34.200001
0.4206,55.599998,4,35282,4.0342226,33.900002,28.6
0.49110001,89.800003,47.900002,70272,2.4920671,19,42.400002
0.53640002,89.099998,59.799999,67311,2.0157607,16.700001,37.799999
0.5844,51.799999,19.200001,43001,5.6033373,43.700001,30.700001
0.52240002,56.099998,20.1,41667,6.2142859,32.099998,33.200001
0.47029999,63.900002,13,37225,12.374859,26.4,26.799999
0.54140002,99.099998,83.300003,173828,2.9491456,1.9,45.700001
0.4007,74.900002,29.5,52587,6.0854092,29.5,34.299999
0.4032,64.900002,9.8999996,41240,4.7715611,29.6,28.4
0.4413,69.900002,17.299999,40306,7.1005278,29.9,31
0.546,77.199997,44.599998,88062,3.4740956,23.200001,38.200001
0.58490002,93.300003,64.099998,78837,2.4593763,9.8000002,46.200001
0.53219998,75.099998,30.5,37189,7.1836476,30.1,31
0.4964,76.400002,14.2,33296,7.2414069,25.799999,36.400002
0.421,67.599998,16,45468,9.7651262,26.299999,32.200001
0.43990001,80.699997,28.299999,61680,4.3898554,18.9,38.599998
0.4224,72.400002,28.1,48449,6.0137959,25.6,33.900002
0.4691,74.599998,18.5,40685,10.582481,22.700001,28.1
0.4285,77.900002,14,26768,11.634141,23.1,27.200001
0.5025,83.400002,46,58908,5.1935678,19.5,33.400002
0.48300001,71.900002,30.1,42567,7.5795856,36.799999,29.4
0.4711,79.199997,11.1,32652,10.539802,20.700001,36
0.4998,82.699997,28.4,38640,6.4296103,27,31.200001
0.4738,96.099998,64.300003,82500,2.9248075,8,38
0.59649998,73.400002,25.799999,26716,5.9382424,23,35.299999
0.41760001,75.599998,13.3,16886,46.629215,31.6,59.599998
0.50559998,93,57.099998,80421,3.9994154,13.6,42.099998
0.3612,82.800003,19.799999,60250,3.8679359,17.9,33.299999
0.41580001,98.800003,54.900002,58024,4.6984572,8.8000002,36.299999
0.52850002,95.199997,61,61399,7.4585471,15.8,34.5
0.3917,56.299999,6.0999999,41905,6.7475867,36.200001,27.9
0.54390001,83.400002,40.700001,47437,3.7496927,27.5,30.799999
,,,,,,
0.47209999,94.599998,45,49887,4.8240452,19.700001,32
,,,,,,
0.43610001,80.199997,13.5,34732,6.9369807,25.5,32.599998
0.417,88.900002,30.5,65026,6.1350436,9.6999998,40.200001
0.41909999,85.900002,18.9,57027,3.6250775,24.700001,34.200001
0.32080001,90.199997,22.9,83622,4.1089706,11.2,32.200001
0.47499999,81.099998,11.8,53462,5.6890011,18.6,50.200001
0.4059,87.699997,13.6,72538,2.3450587,22,54.299999
0.37459999,87.400002,5,42366,1.5037594,5.5,50.099998
0.3838,75.699997,10.1,50208,4.5045047,17,45.5
0.417,88.599998,26.200001,61343,2.9745042,11.1,43.5
0.4043,100,14.2,,0,7,55.400002
0.41980001,83.900002,17.299999,47167,5.3052325,16.4,34.5
0.46869999,73.900002,10.7,34118,11.300813,17.9,42.799999
0.4693,83.800003,15,41508,7.0348945,17.6,42.299999
0.31600001,88.199997,22,83684,1.3833992,17.1,48
0.40189999,91.099998,18.5,58723,0,11.5,41.900002
0.3976,86.599998,18.799999,57679,4.5812454,23.1,45.799999
0.39719999,88.5,15.6,61750,5.6646523,11.4,50
0.37720001,86.199997,14.7,64405,4.6225863,22.799999,37.400002
0.47479999,85.699997,14.7,32472,7.5225677,14.9,48.900002
0.52590001,87,30.9,32547,9.986557,18.799999,26.6
0.4305,81.199997,6.1999998,46667,5.4240632,20.5,41.5
0.4686,80.800003,19.5,39350,7.5405216,18.9,39.200001
0.44859999,84.5,20.6,51791,12.577161,19,46.799999
0.35499999,82.099998,10.4,40224,3.1595576,28.1,39.299999
0.41460001,86.199997,7.8000002,37181,10.986267,24.299999,37.400002
0.38909999,86.5,14.4,64135,0.96774191,12.6,48.900002
0.31200001,93,21.5,76944,3.0444965,8.3999996,39.799999
0.39930001,84.199997,14.3,58750,1.6632017,20.4,37.799999
0.42410001,83.900002,11.4,48475,6.4490757,14.6,49
0.0374,100,62.599998,48914,0,0,41.599998
0.4188,88.5,16,64398,3.5546038,12.9,41.599998
0.4659,82.599998,22.6,37778,3.3873343,14.4,40.299999
0.42300001,87.300003,4.9000001,76293,2.2044089,28.6,41
0.29660001,91.5,5.5,58403,4.1493778,5.8000002,48.299999
0.40020001,87.400002,19.6,40481,4.4342508,21.799999,35.5
0.36950001,100,8.6000004,50417,0,0,32.900002
0.45429999,80.5,21.700001,34392,10.180996,22.4,55.299999
0.40779999,88.099998,20.5,57052,6.6945605,15.7,38
0.33809999,83.199997,11.5,49924,5.1862674,23.299999,46.700001
0.36320001,91.099998,31.200001,89274,2.1209385,14.4,35.799999
0.4438,74,16.6,46490,5.7230492,20.5,34
0.45089999,88.699997,21.299999,44349,7.1680789,20.299999,40.299999
0.3599,87.300003,14.9,69309,5.031013,7.5,38.900002
0.4808,81.400002,12.4,32205,7.083375,20.4,38.700001
0.44580001,91,28.200001,58350,3.5733147,12.8,42.200001
0.39660001,87.199997,8.6000004,50992,3.018868,8.3999996,53.599998
0.33989999,88,10.6,34063,7.2727275,22.6,54.299999
0.2969,82.599998,11.8,60385,7.1729956,7.4000001,51.200001
0.51810002,82.5,7.4000001,44861,5.9390049,26.4,39.200001
0.43430001,81.599998,11,42318,8.7573967,28.299999,42.200001
0.38150001,89.400002,17.200001,60604,9.1254749,14.4,42.900002
0.44729999,77,10,42670,8.0229225,20.799999,45
0.35460001,71.199997,14.7,29318,16.304348,33.200001,45.299999
0.36559999,82.300003,13,53063,0.39370078,13.4,50.400002
0.461,89.900002,11,29375,4.5977011,18.299999,36.799999
0.46990001,84.199997,15.1,40179,7.1005917,16.1,41.799999
0.396,85.900002,14.6,47578,2.4660912,15.2,46.299999
0.39809999,83.199997,18.5,46979,11.764706,28.6,47.299999
0.35260001,85.800003,15,50536,0,14.2,47.799999
0.47080001,82.900002,18.4,45180,5.6943588,19.799999,37.900002
0.48289999,70.5,18.9,52847,3.6016948,33.299999,37
0.4104,81.800003,10.1,52318,7.8880405,17.6,39.799999
0.38890001,86.5,9.3999996,42375,4.3859649,15.4,56.099998
0.3915,97.199997,15.1,50469,2.7210884,14.1,36.900002
0.35589999,83.800003,13.6,63000,4.2763157,16.1,39.099998
0.454,89.199997,22.5,57500,8.3742113,14.3,40.799999
0.45969999,97.800003,28.5,51324,0,11.1,51
0.34060001,48.900002,2.2,37500,0.94786727,38.700001,22.299999
0.4962,82.300003,14,36105,8.2334547,17,42.599998
0.4373,93.099998,22.200001,75291,5.4350476,19.5,39
0.4052,89.699997,13.8,56941,6.7830758,17.6,41.799999
0.4497,81.5,16.9,59803,4.193038,9.1000004,56.799999
0.49970001,85.5,14.1,35935,8.4274607,17.9,37.400002
0.51539999,91.5,36.099998,59811,6.1929708,11.1,38.400002
0.4287,83.599998,21.799999,37500,15.217391,16.6,49.200001
0.44850001,86.199997,20.4,41661,6.6230936,15.1,43.299999
0.4325,88,16.1,50909,5.8096414,16.700001,47.200001
0.4113,89.699997,11,50920,5.6318684,9.1000004,42.400002
0.40529999,80.800003,11.6,41250,12.368973,11.3,37.799999
0.34,73.800003,0,60583,10.845987,24.1,28.9
0.50940001,89.400002,16.5,45451,3.3446438,9.6999998,47.099998
0.4249,84.199997,17.6,30550,10.098522,13.4,50.900002
0.4161,85.099998,11.2,44063,8.1710415,14,40.5
0.1443,100,0,,0,0,
0.44729999,85.5,13.6,38059,9.3564091,17.200001,46.700001
0.4145,79.5,0,30078,15.517241,37.799999,52.799999
0.456,88.699997,7.9000001,33984,2.8708134,12.3,62.299999
0.36790001,93.699997,11.6,53846,9.2412043,15,39.400002
0.43349999,87.900002,9.8999996,37201,11.273081,12.3,40.200001
0.32319999,93.099998,15.8,40295,3.3992095,23.4,29.299999
0.4483,81.5,9.6999998,47835,8.2640467,15.2,38.299999
0.38389999,94.099998,16.299999,50588,8.5932083,8.1000004,32.799999
0.4109,85.099998,13.3,47452,4.0723982,15.4,38.099998
0.0876,100,75.5,83125,0,0,68.300003
0.3766,82.599998,11.5,50565,6.7251463,7.5,45.5
0.47589999,83.5,17.4,41882,4.4949832,17.5,37.099998
0.51310003,72.400002,12.2,35373,6.7147503,26.5,31.299999
0.4395,86.599998,16,49444,4.8418589,15,40.299999
0.47229999,85.199997,21.9,47774,7.2356725,20.200001,33
0.45320001,92.900002,30.799999,58526,3.4642627,14.4,40.099998
0.4754,89.5,16.5,42774,5.8024693,9.5,60
0.41909999,88.599998,10,60278,3.074558,16.700001,36.599998
0.45820001,86.300003,17.1,48559,4.4228516,16.6,38
0.47889999,86.300003,17.1,39360,8.7622786,20,44.599998
0.50150001,79.900002,9.6000004,36680,2.9897718,14.7,45.599998
0.391,85.900002,23.799999,46653,9.3898954,10,38.200001
0.43040001,82.5,8.6999998,,0,19,44.700001
,100,0,,0,0,55.299999
0.46399999,78.699997,14.5,51875,2.9438822,23,36.400002
0.4664,84.199997,15.8,42472,9.4947567,17.299999,38.5
0.40090001,86,20.200001,63921,8.1155434,13.8,41.299999
0.4296,85.199997,16,44509,5.7728119,18.700001,43.299999
0.43470001,91.300003,23.5,59765,6.158287,12.6,37.200001
0.40349999,87.699997,11.2,48281,5.3926206,13.1,40.299999
0.47009999,77.5,15.7,46197,2.67888,21,38.200001
0.44069999,80.699997,18.299999,49375,4.5653763,18.200001,35.799999
0.40599999,85.099998,12.9,45238,7.3086419,16.1,37.299999
0.52160001,84.599998,14.5,36349,11.294261,18.9,45.799999
0.5873,80.800003,19.700001,50750,12.711864,24.299999,48.200001
0.40169999,81.300003,15.3,58207,5.8765512,20.1,35.099998
0.6376,72.400002,10.6,29028,6.1274509,20.1,40.5
0.44049999,81.099998,15.9,33068,19.910011,18.5,44.599998
0.33559999,90.300003,7.3000002,69120,3.4843206,6.5,49.200001
0.51099998,75.5,12.8,33406,7.0168123,21.6,33.5
0.43830001,86.199997,21.700001,49694,4.9756236,10.1,41
0.50139999,83.900002,18.1,38969,7.7669902,22.299999,52
0.40599999,79,11.3,52625,9.7345133,13.5,38.799999
0.46650001,75.300003,10.7,42331,7.9022174,12.4,45.5
0.41190001,78.699997,9.1999998,48889,7.1628776,20.200001,35.5
0.43270001,83.099998,16.6,44394,5.5790215,15.1,38.5
0.36829999,71,11.4,47809,4.863481,22.9,41
0.43419999,83.099998,13.9,50625,11.488372,19.299999,39.700001
0.4129,93.800003,20.200001,59250,3.3789444,19.1,32.400002
0.48370001,86.199997,26.6,49030,6.0855165,14.6,33.5
0.45100001,63.099998,7.1999998,31347,9.9686937,30,30
0.48820001,93.699997,38,55140,4.5112782,13.2,37.200001
0.40549999,75.400002,8.8999996,38262,10.145619,28,37.400002
0.49630001,86,13.3,41781,5.0922508,12.4,45.700001
0.40349999,71.800003,9.1000004,46381,5.0684347,26.9,33.700001
0.4524,92.099998,31.5,59201,8.6464586,13.5,36.799999
0.37279999,68.699997,8.5,37247,8.1441116,30.200001,31
0.53579998,90.699997,29.6,49865,2.601568,18.1,41.299999
0.42429999,90.800003,20.700001,48389,6.8303094,16.5,47.200001
0.50959998,81.699997,20.799999,43804,6.8516421,19.299999,37.599998
0.38510001,85.099998,27,45649,6.1780739,21.5,43.900002
0.3987,83.900002,11.5,53004,4.7898641,17.9,45.5
0.4551,82.800003,15,48675,6.4568858,20,42.099998
0.4601,81.699997,18.700001,63007,6.5048099,22.6,36.200001
0.42340001,90.099998,34.700001,64289,3.3180375,10.2,40.700001
0.44620001,90,22.299999,47143,4.842474,14.7,49.799999
0.50080001,83.300003,8.3000002,,0,5.0999999,32.200001
0.49070001,84.199997,15.1,45714,6.2157221,18.6,48.099998
0.42480001,93.599998,39.900002,78475,2.8621964,11.9,34.599998
0.3915,86.599998,17,50997,3.0222893,19.6,41.5
0.31740001,76.699997,8.6000004,59375,4.2857141,22.6,34
0.40329999,89.5,23.1,50770,12.610074,18,52.5
0.44659999,75.800003,16.200001,42523,5.786437,22.200001,37.599998
0.45919999,88.800003,14.1,63235,3.6793692,19,41.299999
0.4091,88.300003,25.799999,64206,8.2961349,13.5,43.099998
0.45629999,87.199997,16,47791,4.750176,16.5,45.099998
0.38339999,86.800003,19.1,41938,6.9518719,19.799999,51.099998
0.36059999,85.300003,19.6,41583,0,0,36.700001
0.3646,40.900002,0,60000,11.666667,62.799999,25.1
0.4377,84.900002,14,46367,9.5442533,15.1,48.799999
0.4492,73.5,14,40982,5.5084743,20.5,44.5
0.41150001,77.900002,15.4,45057,6.9103522,17.5,38.599998
0.15979999,100,0,,0,0,73.900002
0.42809999,86.699997,21.299999,50127,8.2672358,14.2,41.700001
0.43020001,88.300003,20.4,53690,2.8738432,19.9,36.5
0.3865,88.099998,30.4,63989,6.1958404,11.6,37.200001
0.4237,87.099998,11.3,37515,2.9875519,21.799999,46.400002
0.45109999,84.199997,20.4,37842,4.200141,14.9,35.799999
0.4445,80.099998,11,42494,4.7992678,12.8,38.599998
0.39579999,80.199997,14.3,50150,4.7619047,24.299999,41
,100,0,,0,100,39.099998
0.3976,87.199997,19.4,52679,2.6129944,14.8,49.200001
0.48590001,79.300003,14.8,28810,5.4387569,17.4,42.299999
0.43009999,77.5,3.2,39444,6.3197026,20.5,40.900002
0.39309999,83.699997,11.4,41512,3.5208046,11.1,41.099998
0.47220001,86.300003,15.3,49130,1.2199143,17.4,38.299999
0.4488,85.800003,18.200001,38712,3.7190082,12.6,47.5
0.42109999,86.900002,11.6,42656,16.901409,22,45.099998
0.44159999,75.099998,5.8000002,33929,12.582782,25.6,37.900002
0.4215,85.599998,20.4,35133,3.6206896,5.8000002,50
0.3732,71.400002,8.1999998,53000,0,18.5,24.799999
0.25639999,86.300003,1.4,20982,4.7619047,13.9,66.300003
0.37819999,84.5,34,73875,8.1836329,9,42.200001
0.36970001,81.5,9.8999996,51711,3.2622333,9.1999998,45.5
0.47420001,70.199997,5.5,47557,2.9702971,12.5,31
0.4452,76.099998,6.5,29087,4.4117646,16.1,56.200001
0.44409999,86.300003,10.2,37740,11.455847,19.299999,51.900002
0.2094,100,25,,0,0,28.700001
,100,0,,,0,
0.5007,80.699997,19.299999,37500,12.765958,8.5,52
0.47209999,78.300003,7.6999998,48214,3.9224954,20.4,40.799999
0.33700001,72,3,61667,4.9479165,10.5,40.799999
0.46290001,80.400002,11.4,34909,8.6152973,20.299999,51
0.4506,78.5,16.9,47081,7.6311498,22.200001,34.799999
0.46090001,84.5,20.799999,47316,6.0030885,16.9,35.700001
0.52640003,87.300003,14.1,36915,6.3747587,19.799999,37.299999
0.40889999,94.599998,12.7,41667,3.7037036,14.7,41.5
0.44909999,96.099998,3.3,,22.826086,12.9,32.299999
0.58520001,86,10.8,38177,6.2166963,15.1,47
0.505,87.400002,10.3,28913,15.196078,29.1,49.099998
0.33849999,86.300003,17.9,57277,10.564854,14.3,53.599998
0.38080001,79.300003,5.1999998,44167,26.763111,23.799999,52.400002
0.47760001,79.5,1.9,41667,1.5981735,22.700001,53.099998
0.2784,94.199997,3.8,85491,0,34.099998,30.9
0.4982,74.599998,15.2,36062,8.4591017,23.1,33.799999
0.42829999,83.900002,13.6,43750,12.861736,16.4,42.900002
